time,cycle,state,led1,led2,led3
10159,1219,0,0,0,0
10160,1219,0,0,0,0
10161,1219,0,0,0,0
10162,1219,0,0,0,0
10163,1219,0,0,0,0
10164,1219,0,0,0,0
10165,1219,0,0,0,0
10166,1219,0,0,0,0
10167,1219,0,0,0,0
10168,1220,0,0,0,0
10169,1220,0,0,0,0
10170,1220,0,0,0,0
10171,1220,0,0,0,0
10172,1220,0,0,0,0
10173,1220,0,0,0,0
10174,1220,0,0,0,0
10175,1220,0,0,0,0
10176,1221,0,0,0,0
10177,1221,0,0,0,0
10178,1221,0,0,0,0
10179,1221,0,0,0,0
10180,1221,0,0,0,0
10181,1221,0,0,0,0
10182,1221,0,0,0,0
10183,1221,0,0,0,0
10184,1222,0,0,0,0
10185,1222,0,0,0,0
10186,1222,0,0,0,0
10187,1222,0,0,0,0
10188,1222,0,0,0,0
10189,1222,0,0,0,0
10190,1222,0,0,0,0
10191,1222,0,0,0,0
10192,1222,0,0,0,0
10193,1223,0,0,0,0
10194,1223,0,0,0,0
10195,1223,0,0,0,0
10196,1223,0,0,0,0
10197,1223,0,0,0,0
10198,1223,0,0,0,0
10199,1223,0,0,0,0
10200,1223,0,0,0,0
10201,1224,0,0,0,0
10202,1224,0,0,0,0
10203,1224,0,0,0,0
10204,1224,0,0,0,0
10205,1224,0,0,0,0
10206,1224,0,0,0,0
10207,1224,0,0,0,0
10208,1224,0,0,0,0
10209,1225,0,0,0,0
10210,1225,0,0,0,0
10211,1225,0,0,0,0
10212,1225,0,0,0,0
10213,1225,0,0,0,0
10214,1225,0,0,0,0
10215,1225,0,0,0,0
10216,1225,0,0,0,0
10217,1225,0,0,0,0
10218,1226,0,0,0,0
10219,1226,0,0,0,0
10220,1226,0,0,0,0
10221,1226,0,0,0,0
10222,1226,0,0,0,0
10223,1226,0,0,0,0
10224,1226,0,0,0,0
10225,1226,0,0,0,0
10226,1227,0,0,0,0
10227,1227,0,0,0,0
10228,1227,0,0,0,0
10229,1227,0,0,0,0
10230,1227,0,0,0,0
10231,1227,0,0,0,0
10232,1227,0,0,0,0
10233,1227,0,0,0,0
10234,1228,0,0,0,0
10235,1228,0,0,0,0
10236,1228,0,0,0,0
10237,1228,0,0,0,0
10238,1228,0,0,0,0
10239,1228,0,0,0,0
10240,1228,0,0,0,0
10241,1228,0,0,0,0
10242,1228,0,0,0,0
10243,1229,0,0,0,0
10244,1229,0,0,0,0
10245,1229,0,0,0,0
10246,1229,0,0,0,0
10247,1229,0,0,0,0
10248,1229,0,0,0,0
10249,1229,0,0,0,0
10250,1229,0,0,0,0
10251,1230,0,0,0,0
10252,1230,0,0,0,0
10253,1230,0,0,0,0
10254,1230,0,0,0,0
10255,1230,0,0,0,0
10256,1230,0,0,0,0
10257,1230,0,0,0,0
10258,1230,0,0,0,0
10259,1231,0,0,0,0
10260,1231,0,0,0,0
10261,1231,0,0,0,0
10262,1231,0,0,0,0
10263,1231,0,0,0,0
10264,1231,0,0,0,0
10265,1231,0,0,0,0
10266,1231,0,0,0,0
10267,1231,0,0,0,0
10268,1232,0,0,0,0
10269,1232,0,0,0,0
10270,1232,0,0,0,0
10271,1232,0,0,0,0
10272,1232,0,0,0,0
10273,1232,0,0,0,0
10274,1232,0,0,0,0
10275,1232,0,0,0,0
10276,1233,0,0,0,0
10277,1233,0,0,0,0
10278,1233,0,0,0,0
10279,1233,0,0,0,0
10280,1233,0,0,0,0
10281,1233,0,0,0,0
10282,1233,0,0,0,0
10283,1233,0,0,0,0
10284,1234,0,0,0,0
10285,1234,0,0,0,0
10286,1234,0,0,0,0
10287,1234,0,0,0,0
10288,1234,0,0,0,0
10289,1234,0,0,0,0
10290,1234,0,0,0,0
10291,1234,0,0,0,0
10292,1234,0,0,0,0
10293,1235,0,0,0,0
10294,1235,0,0,0,0
10295,1235,0,0,0,0
10296,1235,0,0,0,0
10297,1235,0,0,0,0
10298,1235,0,0,0,0
10299,1235,0,0,0,0
10300,1235,0,0,0,0
10301,1236,0,0,0,0
10302,1236,0,0,0,0
10303,1236,0,0,0,0
10304,1236,0,0,0,0
10305,1236,0,0,0,0
10306,1236,0,0,0,0
10307,1236,0,0,0,0
10308,1236,0,0,0,0
10309,1237,0,0,0,0
10310,1237,0,0,0,0
10311,1237,0,0,0,0
10312,1237,0,0,0,0
10313,1237,0,0,0,0
10314,1237,0,0,0,0
10315,1237,0,0,0,0
10316,1237,0,0,0,0
10317,1237,0,0,0,0
10318,1238,0,0,0,0
10319,1238,0,0,0,0
10320,1238,0,0,0,0
10321,1238,0,0,0,0
10322,1238,0,0,0,0
10323,1238,0,0,0,0
10324,1238,0,0,0,0
10325,1238,0,0,0,0
10326,1239,0,0,0,0
10327,1239,0,0,0,0
10328,1239,0,0,0,0
10329,1239,0,0,0,0
10330,1239,0,0,0,0
10331,1239,0,0,0,0
10332,1239,0,0,0,0
10333,1239,0,0,0,0
10334,1240,0,0,0,0
10335,1240,0,0,0,0
10336,1240,0,0,0,0
10337,1240,0,0,0,0
10338,1240,0,0,0,0
10339,1240,0,0,0,0
10340,1240,0,0,0,0
10341,1240,0,0,0,0
10342,1240,0,0,0,0
10343,1241,0,0,0,0
10344,1241,0,0,0,0
10345,1241,0,0,0,0
10346,1241,0,0,0,0
10347,1241,0,0,0,0
10348,1241,0,0,0,0
10349,1241,0,0,0,0
10350,1241,0,0,0,0
10351,1242,0,0,0,0
10352,1242,0,0,0,0
10353,1242,0,0,0,0
10354,1242,0,0,0,0
10355,1242,0,0,0,0
10356,1242,0,0,0,0
10357,1242,0,0,0,0
10358,1242,0,0,0,0
10359,1243,0,0,0,0
10360,1243,0,0,0,0
10361,1243,0,0,0,0
10362,1243,0,0,0,0
10363,1243,0,0,0,0
10364,1243,0,0,0,0
10365,1243,0,0,0,0
10366,1243,0,0,0,0
10367,1243,0,0,0,0
10368,1244,0,0,0,0
10369,1244,0,0,0,0
10370,1244,0,0,0,0
10371,1244,0,0,0,0
10372,1244,0,0,0,0
10373,1244,0,0,0,0
10374,1244,0,0,0,0
10375,1244,0,0,0,0
10376,1245,0,0,0,0
10377,1245,0,0,0,0
10378,1245,0,0,0,0
10379,1245,0,0,0,0
10380,1245,0,0,0,0
10381,1245,0,0,0,0
10382,1245,0,0,0,0
10383,1245,0,0,0,0
10384,1246,0,0,0,0
10385,1246,0,0,0,0
10386,1246,0,0,0,0
10387,1246,0,0,0,0
10388,1246,0,0,0,0
10389,1246,0,0,0,0
10390,1246,0,0,0,0
10391,1246,0,0,0,0
10392,1246,0,0,0,0
10393,1247,0,0,0,0
10394,1247,0,0,0,0
10395,1247,0,0,0,0
10396,1247,0,0,0,0
10397,1247,0,0,0,0
10398,1247,0,0,0,0
10399,1247,0,0,0,0
10400,1247,0,0,0,0
10401,1248,0,0,0,0
10402,1248,0,0,0,0
10403,1248,0,0,0,0
10404,1248,0,0,0,0
10405,1248,0,0,0,0
10406,1248,0,0,0,0
10407,1248,0,0,0,0
10408,1248,0,0,0,0
10409,1249,0,0,0,0
10410,1249,0,0,0,0
10411,1249,0,0,0,0
10412,1249,0,0,0,0
10413,1249,0,0,0,0
10414,1249,0,0,0,0
10415,1249,0,0,0,0
10416,1249,0,0,0,0
10417,1249,0,0,0,0
10418,1250,0,0,0,0
10419,1250,0,0,0,0
10420,1250,0,0,0,0
10421,1250,0,0,0,0
10422,1250,0,0,0,0
10423,1250,0,0,0,0
10424,1250,0,0,0,0
10425,1250,0,0,0,0
10426,1251,0,0,0,0
10427,1251,0,0,0,0
10428,1251,0,0,0,0
10429,1251,0,0,0,0
10430,1251,0,0,0,0
10431,1251,0,0,0,0
10432,1251,0,0,0,0
10433,1251,0,0,0,0
10434,1252,0,0,0,0
10435,1252,0,0,0,0
10436,1252,0,0,0,0
10437,1252,0,0,0,0
10438,1252,0,0,0,0
10439,1252,0,0,0,0
10440,1252,0,0,0,0
10441,1252,0,0,0,0
10442,1252,0,0,0,0
10443,1253,0,0,0,0
10444,1253,0,0,0,0
10445,1253,0,0,0,0
10446,1253,0,0,0,0
10447,1253,0,0,0,0
10448,1253,0,0,0,0
10449,1253,0,0,0,0
10450,1253,0,0,0,0
10451,1254,0,0,0,0
10452,1254,0,0,0,0
10453,1254,0,0,0,0
10454,1254,0,0,0,0
10455,1254,0,0,0,0
10456,1254,0,0,0,0
10457,1254,0,0,0,0
10458,1254,0,0,0,0
10459,1255,0,0,0,0
10460,1255,0,0,0,0
10461,1255,0,0,0,0
10462,1255,0,0,0,0
10463,1255,0,0,0,0
10464,1255,0,0,0,0
10465,1255,0,0,0,0
10466,1255,0,0,0,0
10467,1255,0,0,0,0
10468,1256,0,0,0,0
10469,1256,0,0,0,0
10470,1256,0,0,0,0
10471,1256,0,0,0,0
10472,1256,0,0,0,0
10473,1256,0,0,0,0
10474,1256,0,0,0,0
10475,1256,0,0,0,0
10476,1257,0,0,0,0
10477,1257,0,0,0,0
10478,1257,0,0,0,0
10479,1257,0,0,0,0
10480,1257,0,0,0,0
10481,1257,0,0,0,0
10482,1257,0,0,0,0
10483,1257,0,0,0,0
10484,1258,0,0,0,0
10485,1258,0,0,0,0
10486,1258,0,0,0,0
10487,1258,0,0,0,0
10488,1258,0,0,0,0
10489,1258,0,0,0,0
10490,1258,0,0,0,0
10491,1258,0,0,0,0
10492,1258,0,0,0,0
10493,1259,0,0,0,0
10494,1259,0,0,0,0
10495,1259,0,0,0,0
10496,1259,0,0,0,0
10497,1259,0,0,0,0
10498,1259,0,0,0,0
10499,1259,0,0,0,0
10500,1259,0,0,0,0
10501,1260,0,0,0,0
10502,1260,0,0,0,0
10503,1260,0,0,0,0
10504,1260,0,0,0,0
10505,1260,0,0,0,0
10506,1260,0,0,0,0
10507,1260,0,0,0,0
10508,1260,0,0,0,0
10509,1261,0,0,0,0
10510,1261,0,0,0,0
10511,1261,0,0,0,0
10512,1261,0,0,0,0
10513,1261,0,0,0,0
10514,1261,0,0,0,0
10515,1261,0,0,0,0
10516,1261,0,0,0,0
10517,1261,0,0,0,0
10518,1262,0,0,0,0
10519,1262,0,0,0,0
10520,1262,0,0,0,0
10521,1262,0,0,0,0
10522,1262,0,0,0,0
10523,1262,0,0,0,0
10524,1262,0,0,0,0
10525,1262,0,0,0,0
10526,1263,0,0,0,0
10527,1263,0,0,0,0
10528,1263,0,0,0,0
10529,1263,0,0,0,0
10530,1263,0,0,0,0
10531,1263,0,0,0,0
10532,1263,0,0,0,0
10533,1263,0,0,0,0
10534,1264,0,0,0,0
10535,1264,0,0,0,0
10536,1264,0,0,0,0
10537,1264,0,0,0,0
10538,1264,0,0,0,0
10539,1264,0,0,0,0
10540,1264,0,0,0,0
10541,1264,0,0,0,0
10542,1264,0,0,0,0
10543,1265,0,0,0,0
10544,1265,0,0,0,0
10545,1265,0,0,0,0
10546,1265,0,0,0,0
10547,1265,0,0,0,0
10548,1265,0,0,0,0
10549,1265,0,0,0,0
10550,1265,0,0,0,0
10551,1266,0,0,0,0
10552,1266,0,0,0,0
10553,1266,0,0,0,0
10554,1266,0,0,0,0
10555,1266,0,0,0,0
10556,1266,0,0,0,0
10557,1266,0,0,0,0
10558,1266,0,0,0,0
10559,1267,0,0,0,0
10560,1267,0,0,0,0
10561,1267,0,0,0,0
10562,1267,0,0,0,0
10563,1267,0,0,0,0
10564,1267,0,0,0,0
10565,1267,0,0,0,0
10566,1267,0,0,0,0
10567,1267,0,0,0,0
10568,1268,0,0,0,0
10569,1268,0,0,0,0
10570,1268,0,0,0,0
10571,1268,0,0,0,0
10572,1268,0,0,0,0
10573,1268,0,0,0,0
10574,1268,0,0,0,0
10575,1268,0,0,0,0
10576,1269,0,0,0,0
10577,1269,0,0,0,0
10578,1269,0,0,0,0
10579,1269,0,0,0,0
10580,1269,0,0,0,0
10581,1269,0,0,0,0
10582,1269,0,0,0,0
10583,1269,0,0,0,0
10584,1270,0,0,0,0
10585,1270,0,0,0,0
10586,1270,0,0,0,0
10587,1270,0,0,0,0
10588,1270,0,0,0,0
10589,1270,0,0,0,0
10590,1270,0,0,0,0
10591,1270,0,0,0,0
10592,1270,0,0,0,0
10593,1271,0,0,0,0
10594,1271,0,0,0,0
10595,1271,0,0,0,0
10596,1271,0,0,0,0
10597,1271,0,0,0,0
10598,1271,0,0,0,0
10599,1271,0,0,0,0
10600,1271,0,0,0,0
10601,1272,0,0,0,0
10602,1272,0,0,0,0
10603,1272,0,0,0,0
10604,1272,0,0,0,0
10605,1272,0,0,0,0
10606,1272,0,0,0,0
10607,1272,0,0,0,0
10608,1272,0,0,0,0
10609,1273,0,0,0,0
10610,1273,0,0,0,0
10611,1273,0,0,0,0
10612,1273,0,0,0,0
10613,1273,0,0,0,0
10614,1273,0,0,0,0
10615,1273,0,0,0,0
10616,1273,0,0,0,0
10617,1273,0,0,0,0
10618,1274,0,0,0,0
10619,1274,0,0,0,0
10620,1274,0,0,0,0
10621,1274,0,0,0,0
10622,1274,0,0,0,0
10623,1274,0,0,0,0
10624,1274,0,0,0,0
10625,1274,0,0,0,0
10626,1275,0,0,0,0
10627,1275,0,0,0,0
10628,1275,0,0,0,0
10629,1275,0,0,0,0
10630,1275,0,0,0,0
10631,1275,0,0,0,0
10632,1275,0,0,0,0
10633,1275,0,0,0,0
10634,1276,0,0,0,0
10635,1276,0,0,0,0
10636,1276,0,0,0,0
10637,1276,0,0,0,0
10638,1276,0,0,0,0
10639,1276,0,0,0,0
10640,1276,0,0,0,0
10641,1276,0,0,0,0
10642,1276,0,0,0,0
10643,1277,0,0,0,0
10644,1277,0,0,0,0
10645,1277,0,0,0,0
10646,1277,0,0,0,0
10647,1277,0,0,0,0
10648,1277,0,0,0,0
10649,1277,0,0,0,0
10650,1277,0,0,0,0
10651,1278,0,0,0,0
10652,1278,0,0,0,0
10653,1278,0,0,0,0
10654,1278,0,0,0,0
10655,1278,0,0,0,0
10656,1278,0,0,0,0
10657,1278,0,0,0,0
10658,1278,0,0,0,0
10659,1279,0,0,0,0
10660,1279,0,0,0,0
10661,1279,0,0,0,0
10662,1279,0,0,0,0
10663,1279,0,0,0,0
10664,1279,0,0,0,0
10665,1279,0,0,0,0
10666,1279,0,0,0,0
10667,1279,0,0,0,0
10668,1280,0,0,0,0
10669,1280,0,0,0,0
10670,1280,0,0,0,0
10671,1280,0,0,0,0
10672,1280,0,0,0,0
10673,1280,0,0,0,0
10674,1280,0,0,0,0
10675,1280,0,0,0,0
10676,1281,0,0,0,0
10677,1281,0,0,0,0
10678,1281,0,0,0,0
10679,1281,0,0,0,0
10680,1281,0,0,0,0
10681,1281,0,0,0,0
10682,1281,0,0,0,0
10683,1281,0,0,0,0
10684,1282,0,0,0,0
10685,1282,0,0,0,0
10686,1282,0,0,0,0
10687,1282,0,0,0,0
10688,1282,0,0,0,0
10689,1282,0,0,0,0
10690,1282,0,0,0,0
10691,1282,0,0,0,0
10692,1282,0,0,0,0
10693,1283,0,0,0,0
10694,1283,0,0,0,0
10695,1283,0,0,0,0
10696,1283,0,0,0,0
10697,1283,0,0,0,0
10698,1283,0,0,0,0
10699,1283,0,0,0,0
10700,1283,0,0,0,0
10701,1284,0,0,0,0
10702,1284,0,0,0,0
10703,1284,0,0,0,0
10704,1284,0,0,0,0
10705,1284,0,0,0,0
10706,1284,0,0,0,0
10707,1284,0,0,0,0
10708,1284,0,0,0,0
10709,1285,0,0,0,0
10710,1285,0,0,0,0
10711,1285,0,0,0,0
10712,1285,0,0,0,0
10713,1285,0,0,0,0
10714,1285,0,0,0,0
10715,1285,0,0,0,0
10716,1285,0,0,0,0
10717,1285,0,0,0,0
10718,1286,0,0,0,0
10719,1286,0,0,0,0
10720,1286,0,0,0,0
10721,1286,0,0,0,0
10722,1286,0,0,0,0
10723,1286,0,0,0,0
10724,1286,0,0,0,0
10725,1286,0,0,0,0
10726,1287,0,0,0,0
10727,1287,0,0,0,0
10728,1287,0,0,0,0
10729,1287,0,0,0,0
10730,1287,0,0,0,0
10731,1287,0,0,0,0
10732,1287,0,0,0,0
10733,1287,0,0,0,0
10734,1288,0,0,0,0
10735,1288,0,0,0,0
10736,1288,0,0,0,0
10737,1288,0,0,0,0
10738,1288,0,0,0,0
10739,1288,0,0,0,0
10740,1288,0,0,0,0
10741,1288,0,0,0,0
10742,1288,0,0,0,0
10743,1289,0,0,0,0
10744,1289,0,0,0,0
10745,1289,0,0,0,0
10746,1289,0,0,0,0
10747,1289,0,0,0,0
10748,1289,0,0,0,0
10749,1289,0,0,0,0
10750,1289,0,0,0,0
10751,1290,0,0,0,0
10752,1290,0,0,0,0
10753,1290,0,0,0,0
10754,1290,0,0,0,0
10755,1290,0,0,0,0
10756,1290,0,0,0,0
10757,1290,0,0,0,0
10758,1290,0,0,0,0
10759,1291,0,0,0,0
10760,1291,0,0,0,0
10761,1291,0,0,0,0
10762,1291,0,0,0,0
10763,1291,0,0,0,0
10764,1291,0,0,0,0
10765,1291,0,0,0,0
10766,1291,0,0,0,0
10767,1291,0,0,0,0
10768,1292,0,0,0,0
10769,1292,0,0,0,0
10770,1292,0,0,0,0
10771,1292,0,0,0,0
10772,1292,0,0,0,0
10773,1292,0,0,0,0
10774,1292,0,0,0,0
10775,1292,0,0,0,0
10776,1293,0,0,0,0
10777,1293,0,0,0,0
10778,1293,0,0,0,0
10779,1293,0,0,0,0
10780,1293,0,0,0,0
10781,1293,0,0,0,0
10782,1293,0,0,0,0
10783,1293,0,0,0,0
10784,1294,0,0,0,0
10785,1294,0,0,0,0
10786,1294,0,0,0,0
10787,1294,0,0,0,0
10788,1294,0,0,0,0
10789,1294,0,0,0,0
10790,1294,0,0,0,0
10791,1294,0,0,0,0
10792,1294,0,0,0,0
10793,1295,0,0,0,0
10794,1295,0,0,0,0
10795,1295,0,0,0,0
10796,1295,0,0,0,0
10797,1295,0,0,0,0
10798,1295,0,0,0,0
10799,1295,0,0,0,0
10800,1295,0,0,0,0
10801,1296,0,0,0,0
10802,1296,0,0,0,0
10803,1296,0,0,0,0
10804,1296,0,0,0,0
10805,1296,0,0,0,0
10806,1296,0,0,0,0
10807,1296,0,0,0,0
10808,1296,0,0,0,0
10809,1297,0,0,0,0
10810,1297,0,0,0,0
10811,1297,0,0,0,0
10812,1297,0,0,0,0
10813,1297,0,0,0,0
10814,1297,0,0,0,0
10815,1297,0,0,0,0
10816,1297,0,0,0,0
10817,1297,0,0,0,0
10818,1298,0,0,0,0
10819,1298,0,0,0,0
10820,1298,0,0,0,0
10821,1298,0,0,0,0
10822,1298,0,0,0,0
10823,1298,0,0,0,0
10824,1298,0,0,0,0
10825,1298,0,0,0,0
10826,1299,0,0,0,0
10827,1299,0,0,0,0
10828,1299,0,0,0,0
10829,1299,0,0,0,0
10830,1299,0,0,0,0
10831,1299,0,0,0,0
10832,1299,0,0,0,0
10833,1299,0,0,0,0
10834,1300,0,0,0,0
10835,1300,0,0,0,0
10836,1300,0,0,0,0
10837,1300,0,0,0,0
10838,1300,0,0,0,0
10839,1300,0,0,0,0
10840,1300,0,0,0,0
10841,1300,0,0,0,0
10842,1300,0,0,0,0
10843,1301,0,0,0,0
10844,1301,0,0,0,0
10845,1301,0,0,0,0
10846,1301,0,0,0,0
10847,1301,0,0,0,0
10848,1301,0,0,0,0
10849,1301,0,0,0,0
10850,1301,0,0,0,0
10851,1302,0,0,0,0
10852,1302,0,0,0,0
10853,1302,0,0,0,0
10854,1302,0,0,0,0
10855,1302,0,0,0,0
10856,1302,0,0,0,0
10857,1302,0,0,0,0
10858,1302,0,0,0,0
10859,1303,0,0,0,0
10860,1303,0,0,0,0
10861,1303,0,0,0,0
10862,1303,0,0,0,0
10863,1303,0,0,0,0
10864,1303,0,0,0,0
10865,1303,0,0,0,0
10866,1303,0,0,0,0
10867,1303,0,0,0,0
10868,1304,0,0,0,0
10869,1304,0,0,0,0
10870,1304,0,0,0,0
10871,1304,0,0,0,0
10872,1304,0,0,0,0
10873,1304,0,0,0,0
10874,1304,0,0,0,0
10875,1304,0,0,0,0
10876,1305,0,0,0,0
10877,1305,0,0,0,0
10878,1305,0,0,0,0
10879,1305,0,0,0,0
10880,1305,0,0,0,0
10881,1305,0,0,0,0
10882,1305,0,0,0,0
10883,1305,0,0,0,0
10884,1306,0,0,0,0
10885,1306,0,0,0,0
10886,1306,0,0,0,0
10887,1306,0,0,0,0
10888,1306,0,0,0,0
10889,1306,0,0,0,0
10890,1306,0,0,0,0
10891,1306,0,0,0,0
10892,1306,0,0,0,0
10893,1307,0,0,0,0
10894,1307,0,0,0,0
10895,1307,0,0,0,0
10896,1307,0,0,0,0
10897,1307,0,0,0,0
10898,1307,0,0,0,0
10899,1307,0,0,0,0
10900,1307,0,0,0,0
10901,1308,0,0,0,0
10902,1308,0,0,0,0
10903,1308,0,0,0,0
10904,1308,0,0,0,0
10905,1308,0,0,0,0
10906,1308,0,0,0,0
10907,1308,0,0,0,0
10908,1308,0,0,0,0
10909,1309,0,0,0,0
10910,1309,0,0,0,0
10911,1309,0,0,0,0
10912,1309,0,0,0,0
10913,1309,0,0,0,0
10914,1309,0,0,0,0
10915,1309,0,0,0,0
10916,1309,0,0,0,0
10917,1309,0,0,0,0
10918,1310,0,0,0,0
10919,1310,0,0,0,0
10920,1310,0,0,0,0
10921,1310,0,0,0,0
10922,1310,0,0,0,0
10923,1310,0,0,0,0
10924,1310,0,0,0,0
10925,1310,0,0,0,0
10926,1311,0,0,0,0
10927,1311,0,0,0,0
10928,1311,0,0,0,0
10929,1311,0,0,0,0
10930,1311,0,0,0,0
10931,1311,0,0,0,0
10932,1311,0,0,0,0
10933,1311,0,0,0,0
10934,1312,0,0,0,0
10935,1312,0,0,0,0
10936,1312,0,0,0,0
10937,1312,0,0,0,0
10938,1312,0,0,0,0
10939,1312,0,0,0,0
10940,1312,0,0,0,0
10941,1312,0,0,0,0
10942,1312,0,0,0,0
10943,1313,0,0,0,0
10944,1313,0,0,0,0
10945,1313,0,0,0,0
10946,1313,0,0,0,0
10947,1313,0,0,0,0
10948,1313,0,0,0,0
10949,1313,0,0,0,0
10950,1313,0,0,0,0
10951,1314,0,0,0,0
10952,1314,0,0,0,0
10953,1314,0,0,0,0
10954,1314,0,0,0,0
10955,1314,0,0,0,0
10956,1314,0,0,0,0
10957,1314,0,0,0,0
10958,1314,0,0,0,0
10959,1315,0,0,0,0
10960,1315,0,0,0,0
10961,1315,0,0,0,0
10962,1315,0,0,0,0
10963,1315,0,0,0,0
10964,1315,0,0,0,0
10965,1315,0,0,0,0
10966,1315,0,0,0,0
10967,1315,0,0,0,0
10968,1316,0,0,0,0
10969,1316,0,0,0,0
10970,1316,0,0,0,0
10971,1316,0,0,0,0
10972,1316,0,0,0,0
10973,1316,0,0,0,0
10974,1316,0,0,0,0
10975,1316,0,0,0,0
10976,1317,0,0,0,0
10977,1317,0,0,0,0
10978,1317,0,0,0,0
10979,1317,0,0,0,0
10980,1317,0,0,0,0
10981,1317,0,0,0,0
10982,1317,0,0,0,0
10983,1317,0,0,0,0
10984,1318,0,0,0,0
10985,1318,0,0,0,0
10986,1318,0,0,0,0
10987,1318,0,0,0,0
10988,1318,0,0,0,0
10989,1318,0,0,0,0
10990,1318,0,0,0,0
10991,1318,0,0,0,0
10992,1318,0,0,0,0
10993,1319,0,0,0,0
10994,1319,0,0,0,0
10995,1319,0,0,0,0
10996,1319,0,0,0,0
10997,1319,0,0,0,0
10998,1319,0,0,0,0
10999,1319,0,0,0,0
11000,1319,0,0,0,0
11001,1320,0,0,0,0
11002,1320,0,0,0,0
11003,1320,0,0,0,0
11004,1320,0,0,0,0
11005,1320,0,0,0,0
11006,1320,0,0,0,0
11007,1320,0,0,0,0
11008,1320,0,0,0,0
11009,1321,0,0,0,0
11010,1321,0,0,0,0
11011,1321,0,0,0,0
11012,1321,0,0,0,0
11013,1321,0,0,0,0
11014,1321,0,0,0,0
11015,1321,0,0,0,0
11016,1321,0,0,0,0
11017,1321,0,0,0,0
11018,1322,0,0,0,0
11019,1322,0,0,0,0
11020,1322,0,0,0,0
11021,1322,0,0,0,0
11022,1322,0,0,0,0
11023,1322,0,0,0,0
11024,1322,0,0,0,0
11025,1322,0,0,0,0
11026,1323,0,0,0,0
11027,1323,0,0,0,0
11028,1323,0,0,0,0
11029,1323,0,0,0,0
11030,1323,0,0,0,0
11031,1323,0,0,0,0
11032,1323,0,0,0,0
11033,1323,0,0,0,0
11034,1324,0,0,0,0
11035,1324,0,0,0,0
11036,1324,0,0,0,0
11037,1324,0,0,0,0
11038,1324,0,0,0,0
11039,1324,0,0,0,0
11040,1324,0,0,0,0
11041,1324,0,0,0,0
11042,1324,0,0,0,0
11043,1325,0,0,0,0
11044,1325,0,0,0,0
11045,1325,0,0,0,0
11046,1325,0,0,0,0
11047,1325,0,0,0,0
11048,1325,0,0,0,0
11049,1325,0,0,0,0
11050,1325,0,0,0,0
11051,1326,0,0,0,0
11052,1326,0,0,0,0
11053,1326,0,0,0,0
11054,1326,0,0,0,0
11055,1326,0,0,0,0
11056,1326,0,0,0,0
11057,1326,0,0,0,0
11058,1326,0,0,0,0
11059,1327,0,0,0,0
11060,1327,0,0,0,0
11061,1327,0,0,0,0
11062,1327,0,0,0,0
11063,1327,0,0,0,0
11064,1327,0,0,0,0
11065,1327,0,0,0,0
11066,1327,0,0,0,0
11067,1327,0,0,0,0
11068,1328,0,0,0,0
11069,1328,0,0,0,0
11070,1328,0,0,0,0
11071,1328,0,0,0,0
11072,1328,0,0,0,0
11073,1328,0,0,0,0
11074,1328,0,0,0,0
11075,1328,0,0,0,0
11076,1329,0,0,0,0
11077,1329,0,0,0,0
11078,1329,0,0,0,0
11079,1329,0,0,0,0
11080,1329,0,0,0,0
11081,1329,0,0,0,0
11082,1329,0,0,0,0
11083,1329,0,0,0,0
11084,1330,0,0,0,0
11085,1330,0,0,0,0
11086,1330,0,0,0,0
11087,1330,0,0,0,0
11088,1330,0,0,0,0
11089,1330,0,0,0,0
11090,1330,0,0,0,0
11091,1330,0,0,0,0
11092,1330,0,0,0,0
11093,1331,0,0,0,0
11094,1331,0,0,0,0
11095,1331,0,0,0,0
11096,1331,0,0,0,0
11097,1331,0,0,0,0
11098,1331,0,0,0,0
11099,1331,0,0,0,0
11100,1331,0,0,0,0
11101,1332,0,0,0,0
11102,1332,0,0,0,0
11103,1332,0,0,0,0
11104,1332,0,0,0,0
11105,1332,0,0,0,0
11106,1332,0,0,0,0
11107,1332,0,0,0,0
11108,1332,0,0,0,0
11109,1333,0,0,0,0
11110,1333,0,0,0,0
11111,1333,0,0,0,0
11112,1333,0,0,0,0
11113,1333,0,0,0,0
11114,1333,0,0,0,0
11115,1333,0,0,0,0
11116,1333,0,0,0,0
11117,1333,0,0,0,0
11118,1334,0,0,0,0
11119,1334,0,0,0,0
11120,1334,0,0,0,0
11121,1334,0,0,0,0
11122,1334,0,0,0,0
11123,1334,0,0,0,0
11124,1334,0,0,0,0
11125,1334,0,0,0,0
11126,1335,0,0,0,0
11127,1335,0,0,0,0
11128,1335,0,0,0,0
11129,1335,0,0,0,0
11130,1335,0,0,0,0
11131,1335,0,0,0,0
11132,1335,0,0,0,0
11133,1335,0,0,0,0
11134,1336,0,0,0,0
11135,1336,0,0,0,0
11136,1336,0,0,0,0
11137,1336,0,0,0,0
11138,1336,0,0,0,0
11139,1336,0,0,0,0
11140,1336,0,0,0,0
11141,1336,0,0,0,0
11142,1336,0,0,0,0
11143,1337,0,0,0,0
11144,1337,0,0,0,0
11145,1337,0,0,0,0
11146,1337,0,0,0,0
11147,1337,0,0,0,0
11148,1337,0,0,0,0
11149,1337,0,0,0,0
11150,1337,0,0,0,0
11151,1338,0,0,0,0
11152,1338,0,0,0,0
11153,1338,0,0,0,0
11154,1338,0,0,0,0
11155,1338,0,0,0,0
11156,1338,0,0,0,0
